,g_L default,g_L,E_L default,E_L,C_m default,C_m
3139,16.6667,12.12269387,-70,-70.24042295,250,156.3205
3140,16.6667,161.2622446,-70,-65.58152638,250,118.2292
3141,16.6667,117.7589677,-70,-73.07731367,250,109.8293
3142,16.6667,98.17954815,-70,-61.99896379,250,144.1315
3143,16.6667,118.2830004,-70,-73.07731367,250,109.8293
3144,16.6667,163.2613921,-70,-65.58152638,250,118.2292
3145,16.6667,116.8659179,-70,-61.99896379,250,144.1315
3146,16.6667,122.4629179,-70,-73.07731367,250,109.8293
3147,16.6667,218.1539715,-70,-64.31276729,250,109.8293
3148,16.6667,98.17954815,-70,-61.99896379,250,144.1315
3149,16.6667,250.1119855,-70,-64.31276729,250,109.8293
3150,16.6667,22.02791659,-70,-62.92446589,250,118.7322
3151,16.6667,61.89306079,-70,-63.95421694,250,82.6775
3152,16.6667,116.5182202,-70,-62.92446589,250,118.7322
3153,16.6667,53.08111044,-70,-76.51568941,250,103.9506
3154,16.6667,85.59092021,-70,-76.51568941,250,103.9506
3155,16.6667,2.912445017,-70,-62.92446589,250,118.7322
3156,16.6667,22.77261864,-70,-62.92446589,250,118.7322
3157,16.6667,163.2613921,-70,-65.58152638,250,118.2292
3158,16.6667,61.73861826,-70,-62.56025374,250,64.4175
3159,16.6667,73.23162157,-70,-61.38578781,250,82.6775
3160,16.6667,85.59092021,-70,-76.51568941,250,103.9506
3161,16.6667,214.6375496,-70,-64.31276729,250,109.8293
3162,16.6667,125.1250082,-70,-61.99896379,250,144.1315
3163,16.6667,30.14049788,-70,-62.06317645,250,82.6775
3164,16.6667,163.0959387,-70,-65.58152638,250,118.2292
3165,16.6667,102.0462732,-70,-76.51568941,250,103.9506
3166,16.6667,102.0462732,-70,-76.51568941,250,103.9506
3167,16.6667,2.912445017,-70,-62.92446589,250,118.7322
3168,16.6667,116.5182202,-70,-62.92446589,250,118.7322
3169,16.6667,33.27755295,-70,-63.99273923,250,82.6775
3170,16.6667,98.17954815,-70,-61.99896379,250,144.1315
3171,16.6667,127.9576928,-70,-73.07731367,250,109.8293
3172,16.6667,89.20470583,-70,-61.99896379,250,144.1315
3173,16.6667,90.4088272,-70,-62.03795533,250,82.6775
3174,16.6667,98.17954815,-70,-61.99896379,250,144.1315
3175,16.6667,113.0700632,-70,-61.99896379,250,144.1315
3176,16.6667,11.65139394,-70,-50.0,250,194.5705
3177,16.6667,73.23162157,-70,-61.38578781,250,82.6775
3178,16.6667,163.2613921,-70,-65.58152638,250,118.2292
3179,16.6667,86.43443346,-70,-76.51568941,250,103.9506
3180,16.6667,10.41951224,-70,-61.99896379,250,144.1315
3181,16.6667,219.2745766,-70,-64.31276729,250,109.8293
3182,16.6667,20.0575371,-70,-62.56025374,250,64.4175
3183,16.6667,22.02791659,-70,-62.92446589,250,118.7322
3184,16.6667,219.2745766,-70,-64.31276729,250,109.8293
3185,16.6667,20.0575371,-70,-62.56025374,250,64.4175
3186,16.6667,33.27755295,-70,-63.99273923,250,82.6775
3187,16.6667,73.23162157,-70,-61.38578781,250,82.6775
3188,16.6667,127.9576928,-70,-73.07731367,250,109.8293
3189,16.6667,61.04188071,-70,-62.92446589,250,118.7322
3190,16.6667,161.2622446,-70,-65.58152638,250,118.2292
3191,16.6667,122.4629179,-70,-73.07731367,250,109.8293
3192,16.6667,30.14049788,-70,-62.06317645,250,82.6775
3193,16.6667,163.0959387,-70,-65.58152638,250,118.2292
3194,16.6667,32.0014432,-70,-62.56025374,250,64.4175
3195,16.6667,218.1539715,-70,-64.31276729,250,109.8293
3196,16.6667,2.912445017,-70,-62.92446589,250,118.7322
3197,16.6667,202.6660802,-70,-64.31276729,250,109.8293
3198,16.6667,20.45893782,-70,-62.57868264,250,82.6775
3199,16.6667,53.08111044,-70,-76.51568941,250,103.9506
3200,16.6667,122.6621103,-70,-73.07731367,250,109.8293
3201,16.6667,250.1119855,-70,-64.31276729,250,109.8293
3202,16.6667,163.2613921,-70,-65.58152638,250,118.2292
3203,16.6667,127.8113271,-70,-73.07731367,250,109.8293
3204,16.6667,118.2830004,-70,-73.07731367,250,109.8293
3205,16.6667,214.6375496,-70,-64.31276729,250,109.8293
3206,16.6667,202.6660802,-70,-64.31276729,250,109.8293
3207,16.6667,219.2745766,-70,-64.31276729,250,109.8293
3208,16.6667,2.199479896,-70,-62.92446589,250,118.7322
3209,16.6667,118.2830004,-70,-73.07731367,250,109.8293
3210,16.6667,98.17954815,-70,-61.99896379,250,144.1315
3211,16.6667,102.0462732,-70,-76.51568941,250,103.9506
3212,16.6667,85.59092021,-70,-76.51568941,250,103.9506
3213,16.6667,20.45893782,-70,-62.57868264,250,82.6775
3214,16.6667,161.6052464,-70,-65.58152638,250,118.2292
3215,16.6667,61.73861826,-70,-62.56025374,250,64.4175
3216,16.6667,118.2830004,-70,-73.07731367,250,109.8293
3217,16.6667,163.2613921,-70,-65.58152638,250,118.2292
3218,16.6667,116.5182202,-70,-62.92446589,250,118.7322
3219,16.6667,30.14049788,-70,-62.06317645,250,82.6775
3220,16.6667,116.8659179,-70,-61.99896379,250,144.1315
3221,16.6667,38.26309374,-70,-61.99896379,250,144.1315
3222,16.6667,10.41951224,-70,-61.99896379,250,144.1315
3223,16.6667,27.54039329,-70,-61.99896379,250,144.1315
3224,16.6667,53.08111044,-70,-76.51568941,250,103.9506
3225,16.6667,61.89306079,-70,-63.95421694,250,82.6775
3226,16.6667,125.1250082,-70,-61.99896379,250,144.1315
3227,16.6667,116.5182202,-70,-62.92446589,250,118.7322
3228,16.6667,61.89306079,-70,-63.95421694,250,82.6775
3229,16.6667,20.0575371,-70,-62.56025374,250,64.4175
3230,16.6667,102.0462732,-70,-76.51568941,250,103.9506
3231,16.6667,32.0014432,-70,-62.56025374,250,64.4175
3232,16.6667,11.65139394,-70,-50.0,250,194.5705
3233,16.6667,61.73861826,-70,-62.56025374,250,64.4175
3234,16.6667,98.17954815,-70,-61.99896379,250,144.1315
3235,16.6667,29.32158503,-70,-63.17258776,250,82.6775
3236,16.6667,125.8727298,-70,-61.99896379,250,144.1315
3237,16.6667,125.8727298,-70,-61.99896379,250,144.1315
3238,16.6667,117.7589677,-70,-73.07731367,250,109.8293
3239,16.6667,85.59092021,-70,-76.51568941,250,103.9506
3240,16.6667,219.2745766,-70,-64.31276729,250,109.8293
3241,16.6667,89.20470583,-70,-61.99896379,250,144.1315
3242,16.6667,250.1119855,-70,-64.31276729,250,109.8293
3243,16.6667,61.89306079,-70,-63.95421694,250,82.6775
3244,16.6667,102.0462732,-70,-76.51568941,250,103.9506
3245,16.6667,214.6375496,-70,-64.31276729,250,109.8293
3246,16.6667,165.0594893,-70,-65.58152638,250,118.2292
3247,16.6667,27.54039329,-70,-61.99896379,250,144.1315
3248,16.6667,20.45893782,-70,-62.57868264,250,82.6775
3249,16.6667,116.8659179,-70,-61.99896379,250,144.1315
3250,16.6667,30.14049788,-70,-62.06317645,250,82.6775
3251,16.6667,85.59092021,-70,-76.51568941,250,103.9506
3252,16.6667,61.89306079,-70,-63.95421694,250,82.6775
3253,16.6667,116.8659179,-70,-61.99896379,250,144.1315
3254,16.6667,29.32158503,-70,-63.17258776,250,82.6775
3255,16.6667,61.89306079,-70,-63.95421694,250,82.6775
3256,16.6667,53.08111044,-70,-76.51568941,250,103.9506
3257,16.6667,167.6210843,-70,-65.58152638,250,118.2292
3258,16.6667,90.4088272,-70,-62.03795533,250,82.6775
3259,16.6667,73.23162157,-70,-61.38578781,250,82.6775
3260,16.6667,214.6375496,-70,-64.31276729,250,109.8293
3261,16.6667,32.0014432,-70,-62.56025374,250,64.4175
3262,16.6667,163.0959387,-70,-65.58152638,250,118.2292
3263,16.6667,20.45893782,-70,-62.57868264,250,82.6775
3264,16.6667,33.27755295,-70,-63.99273923,250,82.6775
3265,16.6667,214.6375496,-70,-64.31276729,250,109.8293
3266,16.6667,165.0594893,-70,-65.58152638,250,118.2292
3267,16.6667,98.17954815,-70,-61.99896379,250,144.1315
3268,16.6667,22.77261864,-70,-62.92446589,250,118.7322
3269,16.6667,61.89306079,-70,-63.95421694,250,82.6775
3270,16.6667,109.0303538,-70,-61.99896379,250,144.1315
3271,16.6667,98.17954815,-70,-61.99896379,250,144.1315
3272,16.6667,22.02791659,-70,-62.92446589,250,118.7322
3273,16.6667,113.0700632,-70,-61.99896379,250,144.1315
3274,16.6667,32.0014432,-70,-62.56025374,250,64.4175
3275,16.6667,29.32158503,-70,-63.17258776,250,82.6775
3276,16.6667,61.04188071,-70,-62.92446589,250,118.7322
3277,16.6667,22.02791659,-70,-62.92446589,250,118.7322
3278,16.6667,202.6660802,-70,-64.31276729,250,109.8293
3279,16.6667,163.0959387,-70,-65.58152638,250,118.2292
3280,16.6667,117.7589677,-70,-73.07731367,250,109.8293
3281,16.6667,14.60303392,-70,-62.92446589,250,118.7322
3282,16.6667,127.9576928,-70,-73.07731367,250,109.8293
3283,16.6667,109.0303538,-70,-61.99896379,250,144.1315
3284,16.6667,90.4088272,-70,-62.03795533,250,82.6775
3285,16.6667,163.0959387,-70,-65.58152638,250,118.2292
3286,16.6667,73.23162157,-70,-61.38578781,250,82.6775
3287,16.6667,214.6375496,-70,-64.31276729,250,109.8293
3288,16.6667,14.60303392,-70,-62.92446589,250,118.7322
3289,16.6667,125.8727298,-70,-61.99896379,250,144.1315
3290,16.6667,218.1539715,-70,-64.31276729,250,109.8293
3291,16.6667,73.23162157,-70,-61.38578781,250,82.6775
3292,16.6667,61.73861826,-70,-62.56025374,250,64.4175
3293,16.6667,163.2613921,-70,-65.58152638,250,118.2292
3294,16.6667,53.08111044,-70,-76.51568941,250,103.9506
3295,16.6667,219.2745766,-70,-64.31276729,250,109.8293
3296,16.6667,2.912445017,-70,-62.92446589,250,118.7322
3297,16.6667,165.0594893,-70,-65.58152638,250,118.2292
3298,16.6667,116.8659179,-70,-61.99896379,250,144.1315
3299,16.6667,125.8727298,-70,-61.99896379,250,144.1315
3300,16.6667,29.32158503,-70,-63.17258776,250,82.6775
3301,16.6667,1.253266121,-70,-76.35133133,250,125.271
3302,16.6667,116.5182202,-70,-62.92446589,250,118.7322
3303,16.6667,219.2745766,-70,-64.31276729,250,109.8293
3304,16.6667,14.60303392,-70,-62.92446589,250,118.7322
3305,16.6667,116.5182202,-70,-62.92446589,250,118.7322
3306,16.6667,2.199479896,-70,-62.92446589,250,118.7322
3307,16.6667,61.73861826,-70,-62.56025374,250,64.4175
3308,16.6667,163.2613921,-70,-65.58152638,250,118.2292
3309,16.6667,165.0594893,-70,-65.58152638,250,118.2292
3310,16.6667,27.54039329,-70,-61.99896379,250,144.1315
3311,16.6667,161.2622446,-70,-65.58152638,250,118.2292
3312,16.6667,61.89306079,-70,-63.95421694,250,82.6775
3313,16.6667,250.1119855,-70,-64.31276729,250,109.8293
3314,16.6667,102.0462732,-70,-76.51568941,250,103.9506
3315,16.6667,98.17954815,-70,-61.99896379,250,144.1315
3316,16.6667,165.0594893,-70,-65.58152638,250,118.2292
3317,16.6667,85.59092021,-70,-76.51568941,250,103.9506
3318,16.6667,61.73861826,-70,-62.56025374,250,64.4175
3319,16.6667,61.89306079,-70,-63.95421694,250,82.6775
3320,16.6667,161.6052464,-70,-65.58152638,250,118.2292
3321,16.6667,127.9576928,-70,-73.07731367,250,109.8293
3322,16.6667,1.259667491,-70,-46.06675265,250,85.9879
3323,16.6667,161.2622446,-70,-65.58152638,250,118.2292
3324,16.6667,161.6052464,-70,-65.58152638,250,118.2292
3325,16.6667,161.6052464,-70,-65.58152638,250,118.2292
3326,16.6667,161.2622446,-70,-65.58152638,250,118.2292
3327,16.6667,2.912445017,-70,-62.92446589,250,118.7322
3328,16.6667,125.8727298,-70,-61.99896379,250,144.1315
3329,16.6667,127.9576928,-70,-73.07731367,250,109.8293
3330,16.6667,10.41951224,-70,-61.99896379,250,144.1315
3331,16.6667,161.2622446,-70,-65.58152638,250,118.2292
3332,16.6667,85.59092021,-70,-76.51568941,250,103.9506
3333,16.6667,86.43443346,-70,-76.51568941,250,103.9506
3334,16.6667,122.6621103,-70,-73.07731367,250,109.8293
3335,16.6667,32.0014432,-70,-62.56025374,250,64.4175
3336,16.6667,20.0575371,-70,-62.56025374,250,64.4175
3337,16.6667,117.7589677,-70,-73.07731367,250,109.8293
3338,16.6667,2.199479896,-70,-62.92446589,250,118.7322
3339,16.6667,118.2830004,-70,-73.07731367,250,109.8293
3340,16.6667,14.60303392,-70,-62.92446589,250,118.7322
3341,16.6667,2.199479896,-70,-62.92446589,250,118.7322
3342,16.6667,20.45893782,-70,-62.57868264,250,82.6775
3343,16.6667,218.1539715,-70,-64.31276729,250,109.8293
3344,16.6667,40.15623048,-70,-62.92446589,250,118.7322
3345,16.6667,127.8113271,-70,-73.07731367,250,109.8293
3346,16.6667,167.6210843,-70,-65.58152638,250,118.2292
3347,16.6667,2.199479896,-70,-62.92446589,250,118.7322
3348,16.6667,20.0575371,-70,-62.56025374,250,64.4175
3349,16.6667,61.04188071,-70,-62.92446589,250,118.7322
3350,16.6667,214.6375496,-70,-64.31276729,250,109.8293
3351,16.6667,2.912445017,-70,-62.92446589,250,118.7322
3352,16.6667,125.8727298,-70,-61.99896379,250,144.1315
3353,16.6667,33.27755295,-70,-63.99273923,250,82.6775
3354,16.6667,214.6375496,-70,-64.31276729,250,109.8293
3355,16.6667,214.6375496,-70,-64.31276729,250,109.8293
3356,16.6667,163.0959387,-70,-65.58152638,250,118.2292
3357,16.6667,1.253266121,-70,-76.35133133,250,125.271
3358,16.6667,61.89306079,-70,-63.95421694,250,82.6775
3359,16.6667,218.1539715,-70,-64.31276729,250,109.8293
3360,16.6667,127.8113271,-70,-73.07731367,250,109.8293
3361,16.6667,20.45893782,-70,-62.57868264,250,82.6775
3362,16.6667,127.8113271,-70,-73.07731367,250,109.8293
3363,16.6667,125.8727298,-70,-61.99896379,250,144.1315
3364,16.6667,89.20470583,-70,-61.99896379,250,144.1315
3365,16.6667,14.60303392,-70,-62.92446589,250,118.7322
3366,16.6667,127.9576928,-70,-73.07731367,250,109.8293
3367,16.6667,14.60303392,-70,-62.92446589,250,118.7322
3368,16.6667,127.9576928,-70,-73.07731367,250,109.8293
3369,16.6667,161.2622446,-70,-65.58152638,250,118.2292
3370,16.6667,20.45893782,-70,-62.57868264,250,82.6775
3371,16.6667,14.60303392,-70,-62.92446589,250,118.7322
3372,16.6667,20.0575371,-70,-62.56025374,250,64.4175
3373,16.6667,2.912445017,-70,-62.92446589,250,118.7322
3374,16.6667,40.15623048,-70,-62.92446589,250,118.7322
3375,16.6667,30.14049788,-70,-62.06317645,250,82.6775
3376,16.6667,38.26309374,-70,-61.99896379,250,144.1315
3377,16.6667,116.8659179,-70,-61.99896379,250,144.1315
3378,16.6667,127.8113271,-70,-73.07731367,250,109.8293
3379,16.6667,113.0700632,-70,-61.99896379,250,144.1315
3380,16.6667,163.0959387,-70,-65.58152638,250,118.2292
3381,16.6667,73.23162157,-70,-61.38578781,250,82.6775
3382,16.6667,90.4088272,-70,-62.03795533,250,82.6775
3383,16.6667,40.15623048,-70,-62.92446589,250,118.7322
3384,16.6667,22.02791659,-70,-62.92446589,250,118.7322
3385,16.6667,250.1119855,-70,-64.31276729,250,109.8293
3386,16.6667,10.41951224,-70,-61.99896379,250,144.1315
3387,16.6667,165.0594893,-70,-65.58152638,250,118.2292
3388,16.6667,125.1250082,-70,-61.99896379,250,144.1315
3389,16.6667,85.59092021,-70,-76.51568941,250,103.9506
3390,16.6667,161.6052464,-70,-65.58152638,250,118.2292
3391,16.6667,165.0594893,-70,-65.58152638,250,118.2292
3392,16.6667,90.4088272,-70,-62.03795533,250,82.6775
3393,16.6667,1.259667491,-70,-46.06675265,250,85.9879
3394,16.6667,40.15623048,-70,-62.92446589,250,118.7322
3395,16.6667,214.6375496,-70,-64.31276729,250,109.8293
3396,16.6667,22.02791659,-70,-62.92446589,250,118.7322
3397,16.6667,61.73861826,-70,-62.56025374,250,64.4175
3398,16.6667,86.43443346,-70,-76.51568941,250,103.9506
3399,16.6667,214.6375496,-70,-64.31276729,250,109.8293
3400,16.6667,122.6621103,-70,-73.07731367,250,109.8293
3401,16.6667,122.4629179,-70,-73.07731367,250,109.8293
3402,16.6667,30.14049788,-70,-62.06317645,250,82.6775
3403,16.6667,250.1119855,-70,-64.31276729,250,109.8293
3404,16.6667,86.43443346,-70,-76.51568941,250,103.9506
3405,16.6667,161.2622446,-70,-65.58152638,250,118.2292
3406,16.6667,127.9576928,-70,-73.07731367,250,109.8293
3407,16.6667,22.02791659,-70,-62.92446589,250,118.7322
3408,16.6667,53.08111044,-70,-76.51568941,250,103.9506
3409,16.6667,33.27755295,-70,-63.99273923,250,82.6775
3410,16.6667,92.57755251,-70,-76.51568941,250,103.9506
3411,16.6667,30.14049788,-70,-62.06317645,250,82.6775
3412,16.6667,116.8659179,-70,-61.99896379,250,144.1315
3413,16.6667,38.26309374,-70,-61.99896379,250,144.1315
3414,16.6667,33.27755295,-70,-63.99273923,250,82.6775
3415,16.6667,163.2613921,-70,-65.58152638,250,118.2292
3416,16.6667,127.9576928,-70,-73.07731367,250,109.8293
3417,16.6667,33.27755295,-70,-63.99273923,250,82.6775
3418,16.6667,10.41951224,-70,-61.99896379,250,144.1315
3419,16.6667,61.04188071,-70,-62.92446589,250,118.7322
3420,16.6667,161.2622446,-70,-65.58152638,250,118.2292
3421,16.6667,167.6210843,-70,-65.58152638,250,118.2292
3422,16.6667,27.54039329,-70,-61.99896379,250,144.1315
3423,16.6667,127.9576928,-70,-73.07731367,250,109.8293
3424,16.6667,1.259667491,-70,-46.06675265,250,85.9879
3425,16.6667,202.6660802,-70,-64.31276729,250,109.8293
3426,16.6667,90.4088272,-70,-62.03795533,250,82.6775
3427,16.6667,29.32158503,-70,-63.17258776,250,82.6775
3428,16.6667,163.2613921,-70,-65.58152638,250,118.2292
3429,16.6667,22.02791659,-70,-62.92446589,250,118.7322
3430,16.6667,250.1119855,-70,-64.31276729,250,109.8293
3431,16.6667,125.1250082,-70,-61.99896379,250,144.1315
3432,16.6667,214.6375496,-70,-64.31276729,250,109.8293
3433,16.6667,29.32158503,-70,-63.17258776,250,82.6775
3434,16.6667,117.7589677,-70,-73.07731367,250,109.8293
3435,16.6667,118.2830004,-70,-73.07731367,250,109.8293
3436,16.6667,89.20470583,-70,-61.99896379,250,144.1315
3437,16.6667,116.5182202,-70,-62.92446589,250,118.7322
3438,16.6667,202.6660802,-70,-64.31276729,250,109.8293
3439,16.6667,109.0303538,-70,-61.99896379,250,144.1315
3440,16.6667,20.45893782,-70,-62.57868264,250,82.6775
3441,16.6667,165.0594893,-70,-65.58152638,250,118.2292
3442,16.6667,85.59092021,-70,-76.51568941,250,103.9506
3443,16.6667,61.89306079,-70,-63.95421694,250,82.6775
3444,16.6667,29.32158503,-70,-63.17258776,250,82.6775
3445,16.6667,161.2622446,-70,-65.58152638,250,118.2292
3446,16.6667,30.14049788,-70,-62.06317645,250,82.6775
3447,16.6667,20.0575371,-70,-62.56025374,250,64.4175
3448,16.6667,122.6621103,-70,-73.07731367,250,109.8293
3449,16.6667,61.89306079,-70,-63.95421694,250,82.6775
3450,16.6667,73.23162157,-70,-61.38578781,250,82.6775
3451,16.6667,214.6375496,-70,-64.31276729,250,109.8293
3452,16.6667,161.6052464,-70,-65.58152638,250,118.2292
3453,16.6667,27.54039329,-70,-61.99896379,250,144.1315
3454,16.6667,85.59092021,-70,-76.51568941,250,103.9506
3455,16.6667,1.259667491,-70,-46.06675265,250,85.9879
3456,16.6667,85.59092021,-70,-76.51568941,250,103.9506
3457,16.6667,33.27755295,-70,-63.99273923,250,82.6775
3458,16.6667,161.2622446,-70,-65.58152638,250,118.2292
3459,16.6667,53.08111044,-70,-76.51568941,250,103.9506
3460,16.6667,61.73861826,-70,-62.56025374,250,64.4175
3461,16.6667,92.57755251,-70,-76.51568941,250,103.9506
3462,16.6667,86.43443346,-70,-76.51568941,250,103.9506
3463,16.6667,30.14049788,-70,-62.06317645,250,82.6775
3464,16.6667,29.32158503,-70,-63.17258776,250,82.6775
3465,16.6667,161.2622446,-70,-65.58152638,250,118.2292
3466,16.6667,167.6210843,-70,-65.58152638,250,118.2292
3467,16.6667,29.32158503,-70,-63.17258776,250,82.6775
3468,16.6667,161.2622446,-70,-65.58152638,250,118.2292
3469,16.6667,38.26309374,-70,-61.99896379,250,144.1315
3470,16.6667,61.04188071,-70,-62.92446589,250,118.7322
3471,16.6667,113.0700632,-70,-61.99896379,250,144.1315
3472,16.6667,92.57755251,-70,-76.51568941,250,103.9506
3473,16.6667,33.27755295,-70,-63.99273923,250,82.6775
3474,16.6667,161.2622446,-70,-65.58152638,250,118.2292
3475,16.6667,109.0303538,-70,-61.99896379,250,144.1315
3476,16.6667,22.02791659,-70,-62.92446589,250,118.7322
3477,16.6667,11.65139394,-70,-50.0,250,194.5705
3478,16.6667,29.32158503,-70,-63.17258776,250,82.6775
3479,16.6667,167.6210843,-70,-65.58152638,250,118.2292
3480,16.6667,61.89306079,-70,-63.95421694,250,82.6775
3481,16.6667,89.20470583,-70,-61.99896379,250,144.1315
3482,16.6667,40.15623048,-70,-62.92446589,250,118.7322
3483,16.6667,214.6375496,-70,-64.31276729,250,109.8293
3484,16.6667,116.5182202,-70,-62.92446589,250,118.7322
3485,16.6667,122.6621103,-70,-73.07731367,250,109.8293
3486,16.6667,30.14049788,-70,-62.06317645,250,82.6775
3487,16.6667,73.23162157,-70,-61.38578781,250,82.6775
3488,16.6667,85.59092021,-70,-76.51568941,250,103.9506
3489,16.6667,161.6052464,-70,-65.58152638,250,118.2292
3490,16.6667,22.02791659,-70,-62.92446589,250,118.7322
3491,16.6667,163.2613921,-70,-65.58152638,250,118.2292
3492,16.6667,167.6210843,-70,-65.58152638,250,118.2292
3493,16.6667,127.9576928,-70,-73.07731367,250,109.8293
3494,16.6667,27.54039329,-70,-61.99896379,250,144.1315
3495,16.6667,14.60303392,-70,-62.92446589,250,118.7322
3496,16.6667,161.6052464,-70,-65.58152638,250,118.2292
3497,16.6667,14.38309523,-70,-72.09212516,250,156.3205
3498,16.6667,2.199479896,-70,-62.92446589,250,118.7322
3499,16.6667,33.27755295,-70,-63.99273923,250,82.6775
3500,16.6667,163.2613921,-70,-65.58152638,250,118.2292
3501,16.6667,202.6660802,-70,-64.31276729,250,109.8293
3502,16.6667,20.0575371,-70,-62.56025374,250,64.4175
3503,16.6667,86.43443346,-70,-76.51568941,250,103.9506
3504,16.6667,2.199479896,-70,-62.92446589,250,118.7322
3505,16.6667,32.0014432,-70,-62.56025374,250,64.4175
3506,16.6667,161.2622446,-70,-65.58152638,250,118.2292
3507,16.6667,20.45893782,-70,-62.57868264,250,82.6775
3508,16.6667,127.8113271,-70,-73.07731367,250,109.8293
3509,16.6667,109.0303538,-70,-61.99896379,250,144.1315
3510,16.6667,40.15623048,-70,-62.92446589,250,118.7322
3511,16.6667,33.27755295,-70,-63.99273923,250,82.6775
3512,16.6667,122.4629179,-70,-73.07731367,250,109.8293
